cuce,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma
20-1215-00-1050547-0-E,9,4229000,39400,BARBIJOS NORMALES DESCARTABLES,CAJA,250,,,SALVATIERRA LOAIZA UVERLINDA,280,70000,250,280,70000,Contratado,Cronograma
20-1215-00-1050547-0-E,10,4713000,34800,FUMIGADORES DE 20 LITROS,PIEZA,5,,,SALVATIERRA LOAIZA UVERLINDA,800,4000,5,800,4000,Contratado,Cronograma
20-1215-00-1050547-0-E,11,4213000,33300,TRAJES DE PROTECCION DE BIOSEGURIDAD,UNIDAD,500,,,SALVATIERRA LOAIZA UVERLINDA,350,175000,500,350,175000,Contratado,Cronograma
20-1347-00-1080799-1-1,1,1012000,31200,ALIMENTO PARA PECES,BOLSA,481,125,60125,ROMERO FUENTES MARIO ALBERTO,124.5,59884.5,481,124.5,59884.5,Contratado,Cronograma 0
20-1404-00-1044385-0-E,1,4214000,39400,TERMÓMETRO DIGITAL INFRAROJO,PIEZA,10,,,ROSE MEDICAL S.R.L.,750,7500,10,750,7500,Contratado,Cronograma
20-1404-00-1044385-0-E,2,4214000,43400,PANTOSCOPIO,PIEZA,13,,,ROSE MEDICAL S.R.L.,2500,32500,13,2500,32500,Contratado,Cronograma
20-1404-00-1044385-0-E,3,4214000,39400,TENSIOMETRO DIGITAL DE BRAZO,PIEZA,19,,,ROSE MEDICAL S.R.L.,400,7600,19,400,7600,Contratado,Cronograma
20-0902-21-1046215-0-E,1,5121000,34200,ADQUISICION DE AGENTES CON GELATINA PARA QUIROFANO,1.0,1,,,DROGUERIA INTI S.A.,49250,49250,1,49250,49250,Contratado,Cronograma
21-1335-00-1142412-1-1,1,4110530,34200,"Capilares o cartuchos - CARTUCHO 50T, PRESENTACION : KIT DE 50 PRUEBAS",KIT,8,1800,14400,,,,8,1800,14400,Contratado,Cronograma 0
21-1335-00-1142412-1-1,2,5113160,34200,"Enoxaparin - ENOXAPARINA 40 MG (M NOXA 40), PRESENTACION: ""INYECTABLE DE 40 MG.""",PZA,200,47,9400,,,,200,47,9400,Contratado,Cronograma 0
21-1335-00-1142412-1-1,3,5128292,34200,"Levofloxacina - LEVOFLOXACINA DE 500 MG, PRESENTACION : COMPRIMIDO DE 500 MG.",PZA,200,1.5,300,,,,200,1.4,280,Contratado,Cronograma 0
21-1335-00-1142412-1-1,4,5128270,34200,"Vancomicina - VANCOMIXINA 500 MG VIAL, PRESENTACION: INYECTABLE 500 MG.",PZA,50,29.7,1485,,,,50,29.2,1460,Contratado,Cronograma 0
21-1335-00-1142412-1-1,5,5116270,34200,"Acetilcisteína - ACETIL CITEINA 10 %, PRESENTACIÓN: INYECTABLE/AMPOLLA  DE 10%",PZA,1000,14.43,14430,,,,1000,14.43,14430,Contratado,Cronograma 0
21-1335-00-1142412-1-1,6,5128460,34200,"Imipenem - IMIPENEM + CILASTATINA, PRESENTACIÓN: INYECTABLE DE 500 MG",PZA,100,81,8100,,,,100,81,8100,Contratado,Cronograma 0
21-1335-00-1142412-1-1,7,4112170,34200,"Tubos de pruebas de anti coagulación - TUBOS VACUTAINER PEDIATRICO CON EDTA, PRESENTACION: CAJA X 100 UNIDADES",CAJA,3,210,630,,,,3,210,630,Contratado,Cronograma 0
21-1335-00-1142412-1-1,8,5114310,34200,"Ácido acetilsalicílico o Aspirina - ACIDO ACETIL SALICILICO, PRESENTACION: COMPRIMIDO DE 100 MG",PZA,1000,0.31,310,,,,1000,0.31,310,Contratado,Cronograma 0
20-1205-00-1088530-1-1,1,5310000,33300,overoles reutilizables,unidad,1395,126,175770,,,,1395,126,175770,Contratado,Cronograma 0
20-0902-01-1041271-1-1,1,1216000,34200,VACUNA ANTIRRÁBICA DE USO HUMANO CULTIVO CELULAR,FRASCO,820,219.8,180236,QUIMIZA LTDA,219.8,180236,820,219.8,180236,Contratado,Cronograma 0
20-1604-00-1092532-1-1,1,4713000,39100,DESINFECTANTE PARA AMBIENTES,PIEZA,400,11.5,4600,,,,400,10,4000,Contratado,Cronograma 0
20-1604-00-1092532-1-1,2,4713000,39100,DESINFECTANTE DE PISO,LITRO,1560,5.7,8892,,,,1560,5,7800,Contratado,Cronograma 0
20-1604-00-1092532-1-1,3,4214000,39100,"DESINFECTANTE HDQ NEUTRAL DE AMPLIO ESPECTRO, A BASE DE AMONIO CUATERNARIO",BIDON,160,225,36000,,,,160,224.9,35984,Contratado,Cronograma 0
20-1604-00-1092532-1-1,4,4713000,34500,BOLSA DE PLASTICO DE BIOSEGURIDAD COLOR NEGRO,PAQUET E,300,61.4,18420,,,,,,,Declarado Desierto por Descalificación,Cronograma 0
20-1604-00-1092532-1-1,5,4713000,34500,BOLSAS DE PLÁSTICO DE BIOSEGURIDAD COLOR ROJO,PAQUET E,350,61.4,21490,,,,,,,Declarado Desierto por Descalificación,Cronograma 0
20-1604-00-1092532-1-1,6,4713000,34500,BOLSAS DE PLASTICO DE BIOSEGURIDAD COLOR AZUL,PAQUET E,300,61.4,18420,,,,,,,Declarado Desierto por Descalificación,Cronograma 0
19-0417-03-1039991-0-E,1,4217000,39800,131 PZA. MANOMETROS DE OXIGENO,PIEZA,131,,,ARAUCO ROMERO JIMMY JUNIOR,380,49780,131,380,49780,Contratado,Cronograma
20-1260-00-1039322-0-E,1,4219000,43400,"PREVENCION, CONTROL Y ATENCION DEL CORONAVIRUS ""ADQUISICION DE LENTES DE SEGURIDAD, CONOS VIALES, MEGÀFONO Y REFLECTORES DE LUZ LED PARA ACTIVIDADES EN LOS PUNTOS DE CONTROL?",GLOBAL,1,,,ATAHUICHI CUYABRE ELBA EVELYN,32895.8,32895.8,1,32895.8,32895.8,Contratado,Cronograma
20-1523-00-1086762-1-1,1,4110000,43400,Concentrador de oxígeno,PIEZA,2,12000,24000,MAMANI DE MARCA ANA MARIA,12000,24000,2,12000,24000,Contratado,Cronograma 0
20-1523-00-1086762-1-1,2,4110000,43400,"Caja de parto (1 pinza porta objeto, 2 pinzas de koger, 1 tijera mayo recta, 1 pinza anatómica, 1 pinza quirúrgica o diente de ratón, 1 tijera mayo curva, 1 posillo, 1 mango de bisturí, caja metálica)",CAJA,1,2500,2500,MAMANI DE MARCA ANA MARIA,2400,2400,1,2400,2400,Contratado,Cronograma 0
20-1523-00-1086762-1-1,3,4110000,43400,Balanza digital,PIEZA,2,6900,13800,ARMIJO CANAVIRI GUIDO CRISTHIAN,5400,10800,2,5400,10800,Contratado,Cronograma 0
20-1523-00-1086762-1-1,4,4110000,43400,Camilla ginecológica,PIEZA,1,2500,2500,ARMIJO CANAVIRI GUIDO CRISTHIAN,2450,2450,1,2450,2450,Contratado,Cronograma 0
20-1523-00-1086762-1-1,5,4110000,43400,Oximetro de pulso de mesa,PIEZA,8,4200,33600,ARMIJO CANAVIRI GUIDO CRISTHIAN,3800,30400,8,3800,30400,Contratado,Cronograma 0
20-1523-00-1086762-1-1,6,4110000,43400,Glucómetro,PIEZA,12,490,5880,ARMIJO CANAVIRI GUIDO CRISTHIAN,480,5760,12,480,5760,Contratado,Cronograma 0
20-1523-00-1086762-1-1,7,4110000,43400,Catre hospitalario,PIEZA,2,4500,9000,ARMIJO CANAVIRI GUIDO CRISTHIAN,4400,8800,2,4400,8800,Contratado,Cronograma 0
20-1523-00-1086762-1-1,8,4110000,43400,Catre hospitalario con barandillas,PIEZA,4,4750,19000,ARMIJO CANAVIRI GUIDO CRISTHIAN,4750,19000,4,4750,19000,Contratado,Cronograma 0
20-1523-00-1086762-1-1,9,4110000,43400,Fonendoscopio,PIEZA,1,1200,1200,ARMIJO CANAVIRI GUIDO CRISTHIAN,1000,1000,1,1000,1000,Contratado,Cronograma 0
20-1523-00-1086762-1-1,10,4110000,43400,Aspirador de secreciones,PIEZA,2,9300,18600,,,,,,18600,Cancelado,Cronograma 0
20-1523-00-1086762-1-1,11,4110000,43400,Monitor de signos vitales,PIEZA,3,18900,56700,MAMANI DE MARCA ANA MARIA,18900,56700,3,18900,56700,Contratado,Cronograma 0
20-1523-00-1086762-1-1,12,4110000,43400,Oximetro de pulso de dedo adulto,PIEZA,3,350,1050,ARMIJO CANAVIRI GUIDO CRISTHIAN,350,1050,3,350,1050,Contratado,Cronograma 0
20-1523-00-1086762-1-1,13,4110000,43400,Oximetro de pulso de dedo pediátrico,PIEZA,15,380,5700,ARMIJO CANAVIRI GUIDO CRISTHIAN,380,5700,15,380,5700,Contratado,Cronograma 0
20-1523-00-1086762-1-1,14,4110000,43400,Tensiómetro,PIEZA,1,800,800,ARMIJO CANAVIRI GUIDO CRISTHIAN,450,450,1,450,450,Contratado,Cronograma 0
20-1523-00-1086762-1-1,15,4110000,43400,Esterilizador de calor seco (pupinel),PIEZA,1,10500,10500,MAMANI DE MARCA ANA MARIA,10450,10450,1,10450,10450,Contratado,Cronograma 0
21-1701-00-1122241-1-1,1,4112000,34500,BARBIJO N95 O KN95,UNIDAD,144340,2,288680,PUIG VARGAS ISRAEL CRISTOFER,1.59,229500.6,144340,1.59,229500.6,Contratado,Cronograma 0
20-1328-00-1062783-1-1,1,4618000,39900,"Overoles o mamelucos nivel III :\""talla M/Cantidad 100\"" \""talla L/Cantidad 200\"" \""talla XL/Cantidad",GLB,5480,1090,59732,AGUILAR QUIROGA ARIEL,1000,54800,5480,1000,54800,Contratado,Cronograma 0
20-1328-00-1062783-1-1,2,4618000,39990,Soluciones desinfectantes de 5 litros,GLB,240,3620,8688,COCABIA MONTAÑO CARLA LORENA,2000,4800,240,2000,4800,Contratado,Cronograma 0
20-1328-00-1062783-1-1,3,4618000,33200,Guantes descartables,GLB,500,1325,6625,PEREZ ZEGARRA CARLOS,1200,6000,500,1200,6000,Contratado,Cronograma 0
20-1328-00-1062783-1-1,4,4618000,33200,Gorro Descartable,GLB,4000,6,2400,TERRAZAS RIVAS MIGUEL ANGEL,53,2120,4000,53,2120,Contratado,
20-1328-00-1062783-1-1,5,4618000,39990,Frasco pulverizador,GLB,10000,220,2200,IBARRA RIOS VERONICA,100,1000,10000,100,1000,Contratado,
20-1328-00-1062783-1-1,6,4618000,33200,Guantes descartables,GLB,3000,1325,3975,PEREZ ZEGARRA CARLOS ANDRES,1200,3600,3000,1200,3600,Contratado,
20-1328-00-1062783-1-1,7,4618000,33200,Cubre Botas descartables,GLB,50000,16,80000,PEREZ ZEGARRA CARLOS ANDRES,10,50000,50000,10,50000,Contratado,
20-1328-00-1062783-1-1,8,4618000,33200,Guantes descartables,GLB,3000,1325,3975,PEREZ ZEGARRA CARLOS ANDRES,1200,3600,3000,1200,3600,Contratado,
20-1328-00-1062783-1-1,9,4618000,33200,Lentes de Bioseguridad,GLB,5000,575,2875,PEREZ ZEGARRA CARLOS ANDRES,570,2850,5000,570,2850,Contratado,
20-1328-00-1062783-1-1,10,4618000,39900,Batas descartables,GLB,10000,340,3400,PEREZ ZEGARRA CARLOS ANDRES,340,3400,10000,340,3400,Contratado,
20-1328-00-1062783-1-1,11,4618000,39900,Alcohol Medicinal al 70% 1000 ml,GLB,25000,2332,5830,GOMEZ CHOQUE MARIBEL NIRZE,140,3500,25000,140,3500,Contratado,
20-1328-00-1062783-1-1,12,4618000,33100,Barbijo descartable 3 capas,GLB,15000,660,9900,PUIG VARGAS ISRAEL CRISTOFER,2947,4420.5,15000,2947,4420.5,Contratado,
20-1328-00-1062783-1-1,13,4618000,33100,Barbijo con filtro N95 o KN 95 de 5 capas con válvula,glb,60000,160,9600,MILCAR SRL,80,4800,60000,80,4800,Contratado,
20-1208-00-1089519-1-1,1,4214000,43400,EQUIPAMIENTO MEDICO,GBL,100,433100,433100,CALLISAYA QUISPE RENE,430570,430570,10,430570,430570,Contratado,Cronograma 0
20-0905-00-1043488-0-E,1,4112000,34200,BARBIJOS KN95,PZA.,5000,,,FRANKLIN BLACUTT BUSTILLOS,48,240000,5000,48,240000,Contratado,Cronograma
20-0905-00-1043488-0-E,2,4112000,34200,LENTES ANTIPARRA,PZA.,19,,,FRANKLIN BLACUTT BUSTILLOS,77,1463,19,77,1463,Contratado,Cronograma
20-0905-00-1043488-0-E,3,4112000,39100,ALCOHOL EN GEL NEUTRO (1000 ML),FRASCO,110,,,FRANKLIN BLACUTT BUSTILLOS,50,5500,110,50,5500,Contratado,Cronograma
20-0905-00-1043488-0-E,4,4112000,39100,ALCOHOL EN GEL LAVANDA (1000 ML),FRASCO,36,,,FRANKLIN BLACUTT BUSTILLOS,65,2340,36,65,2340,Contratado,Cronograma
20-0905-00-1043488-0-E,5,4112000,34200,OVEROLES DE SEGURIDAD,PZA.,104,,,FRANKLIN BLACUTT BUSTILLOS,230,23920,104,230,23920,Contratado,Cronograma
20-0905-00-1043488-0-E,6,4112000,34200,GUANTES DE EXAMINACION (T - XS),CAJA,60,,,FRANKLIN BLACUTT BUSTILLOS,69,4140,60,69,4140,Contratado,Cronograma
20-0905-00-1043488-0-E,7,4112000,34200,GUANTES DE EXAMINACION (T - L Y S),CAJA,350,,,FRANKLIN BLACUTT BUSTILLOS,58,20300,350,58,20300,Contratado,Cronograma
20-0905-00-1043488-0-E,8,4112000,34200,BARBIJO N95,PZA.,20,,,FRANKLIN BLACUTT BUSTILLOS,55,1100,20,55,1100,Contratado,Cronograma
20-0905-00-1043488-0-E,9,4112000,34200,REGISTRADOR BIOMETRICO DE TEMPERATURA,PZA.,15,,,FRANKLIN BLACUTT BUSTILLOS,800,12000,15,800,12000,Contratado,Cronograma
20-0905-00-1043488-0-E,10,4112000,39100,ALCOHOL EN GEL DERMATOL (1000 ML),FRASCO,505,,,FRANKLIN BLACUTT BUSTILLOS,60,30300,505,60,30300,Contratado,Cronograma
20-0905-00-1043488-0-E,11,4112000,34200,MASCARILLA PLANA (CAJA 50 UNID),CAJA,80,,,FRANKLIN BLACUTT BUSTILLOS,140,11200,80,140,11200,Contratado,Cronograma
20-0781-00-1065082-1-1,1,4713000,34200,ALCOHOL LIQUIDO,LTRO.,11322,11,124542,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
20-0781-00-1065082-1-1,2,4217000,34200,BARBIJOS DESECHABLES QUIRURGICO,PZA.,148959,3.24,482627.16,PEREZ ZEGARRA CARLOS ANDRES,0.64,95333.76,148959,0.64,95333.76,Contratado,Cronograma 0
20-1316-00-1055996-1-1,1,5121000,34200,Azitromicina Comprimido,500 mg,6500,556,36140,LABORATORIOS IFA S.A.,55,35750,6500,55,35750,Contratado,Cronograma 0
20-1316-00-1055996-1-1,2,5121000,34200,Acido Ascorbico (Vitamina C) granulado,1 gramo so,24800,258,63984,,,,,,,No se presentaron proponentes,Cronograma 0
20-1316-00-1055996-1-1,3,5121000,34200,Zinc (como sulfato) Comprimido,20 mg,20000,73,14600,,,,,,,No se presentaron proponentes,Cronograma 0
20-1316-00-1055996-1-1,4,5121000,34200,Ivermectina comprimido,6mg,4200,147,61740,LABORATORIOS IFA S.A.,78,32760,4200,78,32760,Contratado,Cronograma 0
20-1316-00-1055996-1-1,5,5121000,34200,Dextrometorfano bromhidrato 10 mg/5 ml,Jarabe,92400,959,8861.16,MEJIA MEDRANO EDITH ROXANA,959,8861.16,92400,959,8861.16,Contratado,Cronograma 0
20-1316-00-1055996-1-1,6,5121000,34200,Salbutamol Aerosol,"0,1 mg/inh",15000,2093,3139.5,MEJIA MEDRANO EDITH ROXANA,205,3075,15000,205,3075,Contratado,Cronograma 0
20-1316-00-1055996-1-1,7,5121000,34200,Zinc (como sulfato) 20 mg/5 ml,Jarabe,50000,1523,7615,LABORATORIOS IFA S.A.,90,4500,50000,90,4500,Contratado,Cronograma 0
20-1316-00-1055996-1-1,8,5121000,34200,Ibuprofeno Comprimido,400 mg,8000,31,2480,,,,,,,No se presentaron proponentes,Cronograma 0
20-1316-00-1055996-1-1,9,5121000,34200,Ácido acetil salicílico Comprimido,100 mg,5500,26,1430,,,,,,,No se presentaron proponentes,Cronograma 0
20-0417-05-1068544-1-1,1,4110000,43400,CONGELADOR,EQUIPO,1,185600,185600,IMPORTACION Y DISTRIBUCION DE INSUMOS DE LABORATORIO Y FARMACOS ILABFARMA S.R.L.,185600,185600,1,185600,185600,Contratado,Cronograma 0
20-0417-09-1073662-1-2,1,4214000,34200,BARBIJOS N95,PIEZA,20000,500,1000000,MEDIC SHIELD S.R.L.,495,990000,20000,495,990000,Contratado,Cronograma 0
20-1211-00-1050253-0-E,1,4214000,25100.0,PREVENCION CONTROL Y ATENCION DEL CORONAVIRUS (EQUIPAMIENTO MEDICO PARA LOS CENTROS DE SALUD DEL MUNICIPIO DE SICA SICA),GLB,1,,,CALLISAYA QUISPE RENE,178120,178120,,,,Contratado,Cronograma
20-0417-02-1049425-0-E,1,3018000,24110,ADECUACION EX CIMFA COBIJA PARA COVID-19 COMPONENTE HIDROSANITARIO,SERVICI O,1,,,DELGADILLO ALBAN FRANK,46486.24,46486.24,1,46486.24,46486.24,Contratado,Cronograma
20-0147-00-1086393-1-1,1,4713000,34200,Lavandina,litros,45,15,675,CORTEZ TINEO DANIEL ERNESTO,15,675,,,675,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,2,4713000,39100,Bolsas negra,Piezas,180,1,180,CORTEZ TINEO DANIEL ERNESTO,1,180,,,180,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,3,4713000,39100,Detergente,Bolsas,11,15,165,CORTEZ TINEO DANIEL ERNESTO,15,165,,,165,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,4,4713000,39100,Ambientador en SPRAY,Piezas,12,12,144,CORTEZ TINEO DANIEL ERNESTO,12,144,,,144,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,5,4713000,39100,Limpia vidrios Spray,Pzas.,3,13.5,40.5,CORTEZ TINEO DANIEL ERNESTO,13.5,40.5,,,40.5,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,6,4713000,39100,Goma para destapar baños,Pzas.,2,13,26,CORTEZ TINEO DANIEL ERNESTO,13,26,,,26,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,7,4713000,39100,Trapo de limpieza,Pzas.,12,5,60,CORTEZ TINEO DANIEL ERNESTO,5,60,,,60,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,8,4713000,39100,Escobas,Pzas.,3,19,57,CORTEZ TINEO DANIEL ERNESTO,19,57,,,57,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,9,4713000,39100,Limpia baños,Pzas.,12,18,216,CORTEZ TINEO DANIEL ERNESTO,18,216,,,216,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,10,4713000,39100,Trapeador mopa microfibra,Pzas.,3,20,60,CORTEZ TINEO DANIEL ERNESTO,20,60,,,60,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,11,4713000,39100,Jaboncillo,Piezas,12,5.5,66,CORTEZ TINEO DANIEL ERNESTO,5.5,66,,,66,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,12,4713000,39100,Repasadores de muebles,Unidades,10,5.5,55,CORTEZ TINEO DANIEL ERNESTO,5.5,55,,,55,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,13,4713000,39100,Levanta basura,Pzas.,2,10,20,CORTEZ TINEO DANIEL ERNESTO,10,20,,,20,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,14,4713000,39100,Guantes,Pares,3,6,18,CORTEZ TINEO DANIEL ERNESTO,6,18,,,18,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,15,4713000,39100,Gomas para pisos,Pzas.,10,45,450,CORTEZ TINEO DANIEL ERNESTO,45,450,,,450,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,16,4713000,39100,Basureros de plastico,Pzas.,2,90,180,CORTEZ TINEO DANIEL ERNESTO,90,180,,,180,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,17,4713000,39100,Basurero,Pzas.,14,44,616,CORTEZ TINEO DANIEL ERNESTO,44,616,,,616,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,18,4713000,39100,Baldes de plastico de 10 Lts.,Pzas.,2,17,34,CORTEZ TINEO DANIEL ERNESTO,17,34,,,34,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,19,4713000,39100,Jabón neutro,Pzas.,12,3,36,CORTEZ TINEO DANIEL ERNESTO,3,36,,,36,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,20,4713000,39100,Papel higiénico,Paquete,2,36,72,CORTEZ TINEO DANIEL ERNESTO,36,72,,,72,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,21,4713000,39100,Ambientador para baños,Piezas,6,4,24,CORTEZ TINEO DANIEL,4,24,,,24,Resuelto,Cronograma 0
20-0147-00-1086393-1-1,22,4713000,39100,Plumero con mango de madera,Pzas.,2,25,50,CORTEZ TINEO DANIEL ERNESTO,25,50,,,50,Resuelto,
20-0147-00-1086393-1-1,23,4713000,39100,Cepillo para limpiar baños,Piezas,2,14,28,CORTEZ TINEO DANIEL ERNESTO,14,28,,,28,Resuelto,
20-0147-00-1086393-1-1,24,4713000,39100,Jabón líquido,Pzas.,12,17,204,CORTEZ TINEO DANIEL ERNESTO,17,204,,,204,Resuelto,
20-0147-00-1086393-1-1,25,4713000,39100,Haragán,Pzas.,3,10.5,31.5,CORTEZ TINEO DANIEL ERNESTO,10.5,31.5,,,31.5,Resuelto,
20-0147-00-1086393-1-1,26,4713000,39100,Bolsas negra,Paquetes,25,13,325,CORTEZ TINEO DANIEL ERNESTO,13,325,,,325,Resuelto,
20-0147-00-1086393-1-1,27,4713000,39100,Cepillo de plástico grande de mano,Pzas.,3,8,24,CORTEZ TINEO DANIEL ERNESTO,8,24,,,24,Resuelto,
20-0147-00-1086393-1-1,28,5310000,33300,Gafas protectoras,Udd,12,40,480,GUTIERREZ PEREZ EULISES JAVIER,40,480,12,40,480,Contratado,
20-0147-00-1086393-1-1,29,4213000,33300,Gorro,Pieza,1080,2,2160,GUTIERREZ PEREZ EULISES JAVIER,2,2160,1080,2,2160,Contratado,
20-0147-00-1086393-1-1,30,4213000,33300,Bata hospitalaria,Piezas,70,150,10500,GUTIERREZ PEREZ EULISES JAVIER,130,9100,70,130,9100,Contratado,
20-0147-00-1086393-1-1,31,4213000,33300,Cubre botas,Pieza,1080,2.5,2700,GUTIERREZ PEREZ EULISES JAVIER,2.5,2700,1080,2.5,2700,Contratado,
20-0147-00-1086393-1-1,32,4713000,33300,Guantes,Cajas,8,75,600,GUTIERREZ PEREZ EULISES JAVIER,75,600,8,75,600,Contratado,
20-0147-00-1086393-1-1,33,4713000,34500,Protector Respiratorio,Udd,1080,2.5,2700,GUTIERREZ PEREZ EULISES JAVIER,2.5,2700,1080,2.5,2700,Contratado,
20-0147-00-1086393-1-1,34,4713000,34200,alcohol,Litro,180,29.25,5265,GUTIERREZ PEREZ EULISES JAVIER,29.25,5265,180,29.25,5265,Contratado,
20-0147-00-1086393-1-1,35,4713000,34500,Atomizador,Pzas.,12,26,312,GUTIERREZ PEREZ EULISES JAVIER,26,312,12,26,312,Contratado,
20-0147-00-1086393-1-1,36,4214000,39400,Tensiómetro profesional,Pieza,2,250,500,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,37,4214000,39400,Estetoscopio,Pieza,5,250,1250,,,,,,,Las propuestas no,
20-0147-00-1086393-1-1,38,4214000,43400,Glucómetro,Equipo,1,400,400,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,39,4214000,43400,Oxímetro,Equipo,1,450,450,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,40,4214000,43400,Nebulizador,Equipo,1,900,900,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,41,4214000,43400,Generador de oxígeno,Equipo,1,14700,14700,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,42,4214000,43400,Cama hospitalaria,Piezas,10,10500,105000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,43,4214000,43400,Termometro infrarrojo,Equipo,1,620,620,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,44,4214000,43400,Monitor portatil,Pieza,1,19700,19700,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,45,4214000,43400,Gasómetro portátil con impresora incorporada con cartuchos,Equipo,1,157000,157000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,46,4214000,43400,Sillas de ruedas,Pieza,1,1050,1.05,Unnamed: 0,1,2,3,4,5,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,47,4411000,43110,Dispensador con su bidon de agua,Equipo,1,2000,2000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,48,5215000,39300,Jarra electrica 2 litros,Piezas,1,140,140,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,49,4411000,32100,Papel,Resma,1,35,35,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,50,5214000,43110,Heladera de dos puertas 170 litros,Equipo,1,2200,2200,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,51,4410000,43120,Impresora,Pza.,1,2000,2000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,52,4214000,34500,Chata urinaria,Pieza,10,59,590,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,53,4411000,34500,Vasos desechable,paquete,100,10,1000,,,,,,,Las propuestas no cumplieron,
20-0147-00-1086393-1-1,54,4214000,34500,Pato urinario,Pieza,10,28.8,288,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,55,5212000,33200,Almohadas + fundas,Piezas,10,60,600,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,56,5212000,33200,colchon,pieza,2,400,800,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,57,4411000,39500,Tablero,Piezas,5,30,150,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,58,4410000,43120,Portátil,Equipo,1,10500,10500,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,59,5612000,43110,Sillas de  madera,Piezas,5,100,500,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,60,5214000,43400,Lavadora grandes 13 kg,Equipo,1,4720,4720,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,61,5215000,43110,Mesa de madera,Piezas,5,170,850,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,62,5212000,33200,juego Sabana,juego,74,130,9620,,,,,,,Las,
20-0147-00-1086393-1-1,63,5610000,43110,Camas de madera 1 plaza,Piezas,2,450,900,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
20-0147-00-1086393-1-1,64,4411000,39500,Folder,Piezas,60,2,120,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
